time_ms,app_state,surface_state,faults,drive_command_native,left_drive_command_native,right_drive_command_native,steering_offset_us,steering_pulse_us,suction_mode,steering_left_pulse_us,steering_right_pulse_us,logical_suction_request,hardware_suction_output,adhesion_risk,state_elapsed_ms,transition_candidate,transition_up_observed,kill_switch
2239,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,48,1,0,0
2240,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,50,1,0,0
2241,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,50,1,0,0
2242,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,52,1,0,0
2243,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,52,1,0,0
2244,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,54,1,0,0
2245,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,54,1,0,0
2246,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,56,1,0,0
2247,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,56,1,0,0
2248,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,58,1,0,0
2249,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,58,1,0,0
2250,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,60,1,0,0
2251,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,60,1,0,0
2252,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,62,1,0,0
2253,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,62,1,0,0
2254,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,64,1,0,0
2255,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,64,1,0,0
2256,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,66,1,0,0
2257,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,66,1,0,0
2258,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,68,1,0,0
2259,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,68,1,0,0
2260,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,70,1,0,0
2261,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,70,1,0,0
2262,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,72,1,0,0
2263,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,72,1,0,0
2264,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,74,1,0,0
2265,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,74,1,0,0
2266,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,76,1,0,0
2267,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,76,1,0,0
2268,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,78,1,0,0
2269,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,78,1,0,0
2270,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,80,1,0,0
2271,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,80,1,0,0
2272,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,82,1,0,0
2273,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,82,1,0,0
2274,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,84,1,0,0
2275,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,84,1,0,0
2276,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,86,1,0,0
2277,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,86,1,0,0
2278,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,88,1,0,0
2279,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,88,1,0,0
2280,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,90,1,0,0
2281,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,90,1,0,0
2282,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,92,1,0,0
2283,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,92,1,0,0
2284,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,94,1,0,0
2285,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,94,1,0,0
2286,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,96,1,0,0
2287,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,96,1,0,0
2288,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,98,1,0,0
2289,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,98,1,0,0
2290,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,100,1,0,0
2291,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,100,1,0,0
2292,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,102,1,0,0
2293,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,102,1,0,0
2294,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,104,1,0,0
2295,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,104,1,0,0
2296,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,106,1,0,0
2297,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,106,1,0,0
2298,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,108,1,0,0
2299,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,108,1,0,0
2300,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,110,1,0,0
2301,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,110,1,0,0
2302,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,112,1,0,0
2303,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,112,1,0,0
2304,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,114,1,0,0
2305,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,114,1,0,0
2306,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,116,1,0,0
2307,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,116,1,0,0
2308,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,118,1,0,0
2309,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,118,1,0,0
2310,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,120,1,0,0
2311,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,120,1,0,0
2312,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,122,1,0,0
2313,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,122,1,0,0
2314,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,124,1,0,0
2315,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,124,1,0,0
2316,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,126,1,0,0
2317,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,126,1,0,0
2318,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,128,1,0,0
2319,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,128,1,0,0
2320,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,130,1,0,0
2321,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,130,1,0,0
2322,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,132,1,0,0
2323,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,132,1,0,0
2324,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,134,1,0,0
2325,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,134,1,0,0
2326,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,136,1,0,0
2327,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,136,1,0,0
2328,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,138,1,0,0
2329,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,138,1,0,0
2330,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,140,1,0,0
2331,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,140,1,0,0
2332,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,142,1,0,0
2333,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,142,1,0,0
2334,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,144,1,0,0
2335,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,144,1,0,0
2336,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,146,1,0,0
2337,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,146,1,0,0
2338,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,148,1,0,0
2339,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,148,1,0,0
2340,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,150,1,0,0
2341,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,150,1,0,0
2342,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,152,1,0,0
2343,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,152,1,0,0
2344,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,154,1,0,0
2345,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,154,1,0,0
2346,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,156,1,0,0
2347,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,156,1,0,0
2348,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,158,1,0,0
2349,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,158,1,0,0
2350,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,160,1,0,0
2351,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,160,1,0,0
2352,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,162,1,0,0
2353,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,162,1,0,0
2354,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,164,1,0,0
2355,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,164,1,0,0
2356,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,166,1,0,0
2357,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,166,1,0,0
2358,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,168,1,0,0
2359,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,168,1,0,0
2360,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,170,1,0,0
2361,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,170,1,0,0
2362,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,172,1,0,0
2363,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,172,1,0,0
2364,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,174,1,0,0
2365,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,174,1,0,0
2366,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,176,1,0,0
2367,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,176,1,0,0
2368,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,178,1,0,0
2369,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,178,1,0,0
2370,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,180,1,0,0
2371,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,180,1,0,0
2372,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,182,1,0,0
2373,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,182,1,0,0
2374,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,184,1,0,0
2375,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,184,1,0,0
2376,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,186,1,0,0
2377,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,186,1,0,0
2378,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,188,1,0,0
2379,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,188,1,0,0
2380,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,190,1,0,0
2381,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,190,1,0,0
2382,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,192,1,0,0
2383,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,192,1,0,0
2384,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,194,1,0,0
2385,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,194,1,0,0
2386,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,196,1,0,0
2387,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,196,1,0,0
2388,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,198,1,0,0
2389,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,198,1,0,0
2390,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,200,1,0,0
2391,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,200,1,0,0
2392,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,202,1,0,0
2393,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,202,1,0,0
2394,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,204,1,0,0
2395,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,204,1,0,0
2396,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,206,1,0,0
2397,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,206,1,0,0
2398,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,208,1,0,0
2399,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,208,1,0,0
2400,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,210,1,0,0
2401,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,210,1,0,0
2402,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,212,1,0,0
2403,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,212,1,0,0
2404,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,214,1,0,0
2405,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,214,1,0,0
2406,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,216,1,0,0
2407,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,216,1,0,0
2408,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,218,1,0,0
2409,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,218,1,0,0
2410,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,220,1,0,0
2411,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,220,1,0,0
2412,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,222,1,0,0
2413,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,222,1,0,0
2414,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,224,1,0,0
2415,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,224,1,0,0
2416,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,226,1,0,0
2417,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,226,1,0,0
2418,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,228,1,0,0
2419,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,228,1,0,0
2420,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,230,1,0,0
2421,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,230,1,0,0
2422,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,232,1,0,0
2423,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,232,1,0,0
2424,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,234,1,0,0
2425,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,234,1,0,0
2426,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,236,1,0,0
2427,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,236,1,0,0
2428,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,238,1,0,0
2429,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,238,1,0,0
2430,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,240,1,0,0
2431,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,240,1,0,0
2432,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,242,1,0,0
2433,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,242,1,0,0
2434,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,244,1,0,0
2435,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,244,1,0,0
2436,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,246,1,0,0
2437,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,246,1,0,0
2438,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,248,1,0,0
2439,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,248,1,0,0
2440,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,250,1,0,0
2441,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,250,1,0,0
2442,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,252,1,0,0
2443,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,252,1,0,0
2444,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,254,1,0,0
2445,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,254,1,0,0
2446,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,256,1,0,0
2447,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,256,1,0,0
2448,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,258,1,0,0
2449,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,258,1,0,0
2450,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,260,1,0,0
2451,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,260,1,0,0
2452,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,262,1,0,0
2453,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,262,1,0,0
2454,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,264,1,0,0
2455,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,264,1,0,0
2456,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,266,1,0,0
2457,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,266,1,0,0
2458,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,268,1,0,0
2459,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,268,1,0,0
2460,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,270,1,0,0
2461,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,270,1,0,0
2462,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,272,1,0,0
2463,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,272,1,0,0
2464,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,274,1,0,0
2465,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,274,1,0,0
2466,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,276,1,0,0
2467,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,276,1,0,0
2468,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,278,1,0,0
2469,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,278,1,0,0
2470,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,280,1,0,0
2471,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,280,1,0,0
2472,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,282,1,0,0
2473,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,282,1,0,0
2474,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,284,1,0,0
2475,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,284,1,0,0
2476,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,286,1,0,0
2477,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,286,1,0,0
2478,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,288,1,0,0
2479,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,288,1,0,0
2480,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,290,1,0,0
2481,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,290,1,0,0
2482,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,292,1,0,0
2483,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,292,1,0,0
2484,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,294,1,0,0
2485,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,294,1,0,0
2486,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,296,1,0,0
2487,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,296,1,0,0
2488,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,298,1,0,0
2489,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,298,1,0,0
2490,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,300,1,0,0
2491,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,300,1,0,0
2492,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,302,1,0,0
2493,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,302,1,0,0
2494,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,304,1,0,0
2495,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,304,1,0,0
2496,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,306,1,0,0
2497,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,306,1,0,0
2498,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,308,1,0,0
2499,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,308,1,0,0
2500,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,310,1,0,0
2501,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,310,1,0,0
2502,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,312,1,0,0
2503,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,312,1,0,0
2504,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,314,1,0,0
2505,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,314,1,0,0
2506,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,316,1,0,0
2507,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,316,1,0,0
2508,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,318,1,0,0
2509,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,318,1,0,0
2510,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,320,1,0,0
2511,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,320,1,0,0
2512,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,322,1,0,0
2513,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,322,1,0,0
2514,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,324,1,0,0
2515,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,324,1,0,0
2516,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,326,1,0,0
2517,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,326,1,0,0
2518,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,328,1,0,0
2519,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,328,1,0,0
2520,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,330,1,0,0
2521,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,330,1,0,0
2522,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,332,1,0,0
2523,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,332,1,0,0
2524,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,334,1,0,0
2525,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,334,1,0,0
2526,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,336,1,0,0
2527,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,336,1,0,0
2528,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,338,1,0,0
2529,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,338,1,0,0
2530,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,340,1,0,0
2531,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,340,1,0,0
2532,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,342,1,0,0
2533,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,342,1,0,0
2534,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,344,1,0,0
2535,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,344,1,0,0
2536,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,346,1,0,0
2537,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,346,1,0,0
2538,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,348,1,0,0
2539,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,348,1,0,0
2540,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,350,1,0,0
2541,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,350,1,0,0
2542,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,352,1,0,0
2543,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,352,1,0,0
2544,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,354,1,0,0
2545,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,354,1,0,0
2546,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,356,1,0,0
2547,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,356,1,0,0
2548,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,358,1,0,0
2549,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,358,1,0,0
2550,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,360,1,0,0
2551,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,360,1,0,0
2552,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,362,1,0,0
2553,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,362,1,0,0
2554,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,364,1,0,0
2555,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,364,1,0,0
2556,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,366,1,0,0
2557,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,366,1,0,0
2558,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,368,1,0,0
2559,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,368,1,0,0
2560,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,370,1,0,0
2561,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,370,1,0,0
2562,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,372,1,0,0
2563,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,372,1,0,0
2564,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,374,1,0,0
2565,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,374,1,0,0
2566,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,376,1,0,0
2567,15,1,0,0,0,0,0,1510,0,1510,1510,0,0,0,376,1,0,0
